#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV317;Greyforth;Greyforth;Greyforth;;Greyforth;;;;;;;;;x
PROV318;Deepmoor;Deepmoor;Deepmoor;;Deepmoor;;;;;;;;;x
PROV319;Stormglen;Stormglen;Stormglen;;Stormglen;;;;;;;;;x
PROV320;Blackwald;Blackwald;Blackwald;;Blackwald;;;;;;;;;x
PROV321;Ettindwell;Ettindwell;Ettindwell;;Ettindwell;;;;;;;;;x
PROV322;Steeproad;Steeproad;Steeproad;;Steeproad;;;;;;;;;x
PROV323;Ashbury;Ashbury;Ashbury;;Ashbury;;;;;;;;;x
PROV324;Waldenholde;Waldenholde;Waldenholde;;Waldenholde;;;;;;;;;x
PROV325;Tempest's Reach;Tempest's Reach;Tempest's Reach;;Tempest's Reach;;;;;;;;;x
PROV326;Sheeptrack;Sheeptrack;Sheeptrack;;Sheeptrack;;;;;;;;;x
PROV327;Godwynn;Godwynn;Godwynn;;Godwynn;;;;;;;;;x
PROV328;Silverlaine;Silverlaine;Silverlaine;;Silverlaine;;;;;;;;;x
PROV329;Pyrewood;Pyrewood;Pyrewood;;Pyrewood;;;;;;;;;x
PROV330;Southtide's Run;Southtide's Run;Southtide's Run;;Southtide's Run;;;;;;;;;x
PROV331;Oldmarch Farthing;Oldmarch Farthing;Oldmarch Farthing;;Oldmarch Farthing;;;;;;;;;x
PROV332;Duskmist;Duskmist;Duskmist;;Duskmist;;;;;;;;;x
PROV333;Duskhaven;Duskhaven;Duskhaven;;Duskhaven;;;;;;;;;x
PROV334;Cotter Rock;Cotter Rock;Cotter Rock;;Cotter Rock;;;;;;;;;x
PROV335;Greyreef;Greyreef;Greyreef;;Greyreef;;;;;;;;;x
PROV336;Gilneawood;Gilneawood;Gilneawood;;Gilneawood;;;;;;;;;x
PROV337;Birchrock;Birchrock;Birchrock;;Birchrock;;;;;;;;;x
PROV338;Bitehold;Bitehold;Bitehold;;Bitehold;;;;;;;;;x
PROV339;Adericshire;Adericshire;Adericshire;;Adericshire;;;;;;;;;x
PROV340;Wellwick;Wellwick;Wellwick;;Wellwick;;;;;;;;;x
PROV341;Archell;Archell;Archell;;Archell;;;;;;;;;x
PROV342;Emberstone;Emberstone;Emberstone;;Emberstone;;;;;;;;;x
PROV343;Northgate;Northgate;Northgate;;Northgate;;;;;;;;;x
PROV344;Liner's Tide;Liner's Tide;Liner's Tide;;Liner's Tide;;;;;;;;;x
PROV345;Garnetwash;Garnetwash;Garnetwash;;Garnetwash;;;;;;;;;x
PROV346;Reevelind;Reevelind;Reevelind;;Reevelind;;;;;;;;;x
PROV347;Berenfell;Berenfell;Berenfell;;Berenfell;;;;;;;;;x
PROV348;Everskill;Everskill;Everskill;;Everskill;;;;;;;;;x
PROV349;Crowroad;Crowroad;Crowroad;;Crowroad;;;;;;;;;x
PROV350;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
PROV351;Caer Oltharn;Caer Oltharn;Caer Oltharn;;Caer Oltharn;;;;;;;;;x
PROV352;Boralus;Boralus;Boralus;;Boralus;;;;;;;;;x
PROV353;Moore's Brace;Moore's Brace;Moore's Brace;;Moore's Brace;;;;;;;;;x
PROV354;Shiprun Shore;Shiprun Shore;Shiprun Shore;;Shiprun Shore;;;;;;;;;x
PROV355;Tiras Alrin;Tiras Alrin;Tiras Alrin;;Tiras Alrin;;;;;;;;;x
PROV356;Irontrade;Irontrade;Irontrade;;Irontrade;;;;;;;;;x
PROV357;Drisburg;Drisburg;Drisburg;;Drisburg;;;;;;;;;x
PROV358;Kul Ithor;Kul Ithor;Kul Ithor;;Kul Ithor;;;;;;;;;x
PROV359;Sunseat;Sunseat;Sunseat;;Sunseat;;;;;;;;;x
PROV360;Trollcove;Trollcove;Trollcove;;Trollcove;;;;;;;;;x
PROV361;Swan Harbor;Swan Harbor;Swan Harbor;;Swan Harbor;;;;;;;;;x
PROV362;Purgation;Purgation;Purgation;;Purgation;;;;;;;;;x
PROV363;Pontpros;Pontpros;Pontpros;;Pontpros;;;;;;;;;x
PROV364;Bardport;Bardport;Bardport;;Bardport;;;;;;;;;x
PROV365;Crestfall;Crestfall;Crestfall;;Crestfall;;;;;;;;;x
PROV366;Glassfathom;Glassfathom;Glassfathom;;Glassfathom;;;;;;;;;x
PROV367;Azurelode;Azurelode;Azurelode;;Azurelode;;;;;;;;;x
PROV368;Loomrush;Loomrush;Loomrush;;Loomrush;;;;;;;;;x
PROV369;Tol Barad;Tol Barad;Tol Barad;;Tol Barad;;;;;;;;;x
PROV370;Rustberg;Rustberg;Rustberg;;Rustberg;;;;;;;;;x
PROV371;New Boralus;New Boralus;New Boralus;;New Boralus;;;;;;;;;x
PROV372;Mooreport;Mooreport;Mooreport;;Mooreport;;;;;;;;;x
PROV373;Tol Hern;Tol Hern;Tol Hern;;Tol Hern;;;;;;;;;x
PROV374;Dalaran;Dalaran;Dalaran;;Dalaran;;;;;;;;;x
PROV375;Arcaneshroud;Arcaneshroud;Arcaneshroud;;Arcaneshroud;;;;;;;;;x
PROV376;Mistymere;Mistymere;Mistymere;;Mistymere;;;;;;;;;x
PROV377;Violet Hills;Violet Hills;Violet Hills;;Violet Hills;;;;;;;;;x
PROV378;Alteron;Alteron;Alteron;;Alteron;;;;;;;;;x
PROV379;Hillsbrad;Hillsbrad;Hillsbrad;;Hillsbrad;;;;;;;;;x
PROV380;Sofera's Fall;Sofera's Fall;Sofera's Fall;;Sofera's Fall;;;;;;;;;x
PROV381;Darrowhill;Darrowhill;Darrowhill;;Darrowhill;;;;;;;;;x
PROV382;Harborhall;Harborhall;Harborhall;;Harborhall;;;;;;;;;x
PROV383;Yetiholde;Yetiholde;Yetiholde;;Yetiholde;;;;;;;;;x
PROV384;Dawning Isles;Dawning Isles;Dawning Isles;;Dawning Isles;;;;;;;;;x
PROV385;Fenris Isle;Fenris Isle;Fenris Isle;;Fenris Isle;;;;;;;;;x
PROV386;Beren;Beren;Beren;;Beren;;;;;;;;;x
PROV387;Crossharrow;Crossharrow;Crossharrow;;Crossharrow;;;;;;;;;x
PROV388;Arkan;Arkan;Arkan;;Arkan;;;;;;;;;x
PROV389;Khaz Modan;Khaz Modan;Khaz Modan;;Khaz Modan;;;;;;;;;x
PROV390;Ember;Ember;Ember;;Ember;;;;;;;;;x   
PROV391;Breakmast Reef;Breakmast Reef;Breakmast Reef;;Breakmast Reef;;;;;;;;;x
PROV392;Lordaeron Berths;Lordaeron Berths;Lordaeron Berths;;Lordaeron Berths;;;;;;;;;x
PROV393;The Cast;The Cast;The Cast;;The Cast;;;;;;;;;x
PROV394;Garthtide;Garthtide;Garthtide;;Garthtide;;;;;;;;;x
PROV395;West Lordaeron Bight;West Lordaeron Bight;West Lordaeron Bight;;West Lordaeron Bight;;;;;;;;;x
PROV396;Stratos Firth;Stratos Firth;Stratos Firth;;Stratos Firth;;;;;;;;;x
PROV397;Shalandis Sound;Shalandis Sound;Shalandis Sound;;Shalandis Sound;;;;;;;;;x
PROV398;East Lordaeron Bight;East Lordaeron Bight;East Lordaeron Bight;;East Lordaeron Bight;;;;;;;;;x
PROV399;Sunsail Inlets;Sunsail Inlets;Sunsail Inlets;;Sunsail Inlets;;;;;;;;;x
PROV400;Sunstrider Landing;Sunstrider Landing;Sunstrider Landing;;Sunstrider Landing;;;;;;;;;x
PROV401;Sun's Reach Harbor;Sun's Reach Harbor;Sun's Reach Harbor;;Sun's Reach Harbor;;;;;;;;;x
PROV402;North Sea;North Sea;North Sea;;North Sea;;;;;;;;;x
PROV403;Sunwell Channel;Sunwell Channel;Sunwell Channel;;Sunwell Channel;;;;;;;;;x
PROV404;The Knives;The Knives;The Knives;;The Knives;;;;;;;;;x
PROV405;Gulf of Zul'Aman;Gulf of Zul'Aman;Gulf of Zul'Aman;;Gulf of Zul'Aman;;;;;;;;;x
PROV406;Speardrop;Speardrop;Speardrop;;Speardrop;;;;;;;;;x
PROV407;Amani Sea;Amani Sea;Amani Sea;;Amani Sea;;;;;;;;;x
PROV408;Cliffs of Havenshire;Cliffs of Havenshire;Cliffs of Havenshire;;Cliffs of Havenshire;;;;;;;;;x
PROV409;Tyr's Bight;Tyr's Bight;Tyr's Bight;;Tyr's Bight;;;;;;;;;x
PROV410;The Overlook;The Overlook;The Overlook;;The Overlook;;;;;;;;;x
PROV411;Sea of Northeron;Sea of Northeron;Sea of Northeron;;Sea of Northeron;;;;;;;;;x
PROV412;Saltwash;Saltwash;Saltwash;;Saltwash;;;;;;;;;x
PROV413;Thandol Span;Thandol Span;Thandol Span;;Thandol Span;;;;;;;;;x
PROV414;Drowned Reef;Drowned Reef;Drowned Reef;;Drowned Reef;;;;;;;;;x
PROV415;North Baradin Bay;North Baradin Bay;North Baradin Bay;;North Baradin Bay;;;;;;;;;x
PROV416;Shores of Lordaeron;Shores of Lordaeron;Shores of Lordaeron;;Shores of Lordaeron;;;;;;;;;x
PROV417;North Channel;North Channel;North Channel;;North Channel;;;;;;;;;x
PROV418;South Baradin Bay;South Baradin Bay;South Baradin Bay;;South Baradin Bay;;;;;;;;;x	"
PROV419;Crestfall Strait;Crestfall Strait;Crestfall Strait;;Crestfall Strait;;;;;;;;;x	"
PROV420;South Channel;South Channel;South Channel;;South Channel;;;;;;;;;x
PROV421;Tirassian Sea;Tirassian Sea;Tirassian Sea;;Tirassian Sea;;;;;;;;;x
PROV422;Gilnean Sound;Gilnean Sound;Gilnean Sound;;Gilnean Sound;;;;;;;;;x
PROV423;Stormshore;Stormshore;Stormshore;;Stormshore;;;;;;;;;x
PROV424;Fishery's Lagoon;Fishery's Lagoon;Fishery's Lagoon;;Fishery's Lagoon;;;;;;;;;x
PROV425;Great Sea;Great Sea;Great Sea;;Great Sea;;;;;;;;;x
PROV426;The Bitehold;The Bitehold;The Bitehold;;The Bitehold;;;;;;;;;x		"
PROV427;Keel Inlet;Keel Inlet;Keel Inlet;;Keel Inlet;;;;;;;;;x
PROV428;Southtide;Southtide;Southtide;;Southtide;;;;;;;;;x
PROV429;Greywater;Greywater;Greywater;;Greywater;;;;;;;;;x
PROV430;Silverpine Bay;Silverpine Bay;Silverpine Bay;;Silverpine Bay;;;;;;;;;x
PROV431;Northtide;Northtide;Northtide;;Northtide;;;;;;;;;x
PROV432;The Thoroughfare;The Thoroughfare;The Thoroughfare;;The Thoroughfare;;;;;;;;;x
PROV433;Whisper Shore;Whisper Shore;Whisper Shore;;Whisper Shore;;;;;;;;;x
PROV434;Lordamere;Lordamere;Lordamere;;Lordamere;;;;;;;;;x
PROV435;Darrowmere;Darrowmere;Darrowmere;;Darrowmere;;;;;;;;;x
PROV436;Brightwater;Brightwater;Brightwater;;Brightwater;;;;;;;;;x
PROV437;Mereldar Lake;Mereldar Lake;Mereldar Lake;;Mereldar Lake;;;;;;;;;x
PROV438;Elrendar Lake;Elrendar Lake;Elrendar Lake;;Elrendar Lake;;;;;;;;;x
PROV439;Stillwater;Stillwater;Stillwater;;Stillwater;;;;;;;;;x
PROV440;Stratos Lake;Stratos Lake;Stratos Lake;;Stratos Lake;;;;;;;;;x
PROV441;Abassi;Abassi;Abassi;;Abassi;;;;;;;;;x
PROV442;Nalorakk Pool;Nalorakk Pool;Nalorakk Pool;;Nalorakk Pool;;;;;;;;;x
PROV443;Hatchetblow;Hatchetblow;Hatchetblow;;Hatchetblow;;;;;;;;;x
PROV444;Northdale Lake;Northdale Lake;Northdale Lake;;Northdale Lake;;;;;;;;;x
PROV445;Blackwood Lake;Blackwood Lake;Blackwood Lake;;Blackwood Lake;;;;;;;;;x
PROV446;Wolfcreek Pool;Wolfcreek Pool;Wolfcreek Pool;;Wolfcreek Pool;;;;;;;;;x
PROV447;Lake Brow;Lake Brow;Lake Brow;;Lake Brow;;;;;;;;;x
PROV448;Seradine Lake;Seradine Lake;Seradine Lake;;Seradine Lake;;;;;;;;;x
PROV449;Valorwind Lake;Valorwind Lake;Valorwind Lake;;Valorwind Lake;;;;;;;;;x
PROV450;Pool of Zul;Pool of Zul;Pool of Zul;;Pool of Zul;;;;;;;;;x
PROV451;Hiri'watha Lake;Hiri'watha Lake;Hiri'watha Lake;;Hiri'watha Lake;;;;;;;;;x
PROV452;Stromspring;Stromspring;Stromspring;;Stromspring;;;;;;;;;x
PROV453;Emberwater;Emberwater;Emberwater;;Emberwater;;;;;;;;;x
PROV454;Garnetwater;Garnetwater;Garnetwater;;Garnetwater;;;;;;;;;x
PROV455;Tal'doren;Tal'doren;Tal'doren;;Tal'doren;;;;;;;;;x
PROV456;Greylake;Greylake;Greylake;;Greylake;;;;;;;;;x
PROV457;Archibald;Archibald;Archibald;;Archibald;;;;;;;;;x
PROV458;Arevane;Arevane;Arevane;;Arevane;;;;;;;;;x
PROV459;Tarren Lake;Tarren Lake;Tarren Lake;;Tarren Lake;;;;;;;;;x
PROV460;Forbidding Sea;Forbidding Sea;Forbidding Sea;;Forbidding Sea;;;;;;;;;x
PROV461;Witherwood;Witherwood;Witherwood;;Witherwood;;;;;;;;;x
PROV462;Thor's Canyon;Thor's Canyon;Thor's Canyon;;Thor's Canyon;;;;;;;;;x
PROV463;Emerdwater;Emerdwater;Emerdwater;;Emerdwater;;;;;;;;;x
PROV464;Redamber;Redamber;Redamber;;Redamber;;;;;;;;;x
PROV465;Andor Lake;Andor Lake;Andor Lake;;Andor Lake;;;;;;;;;x 
PROV466;The Pointe;The Pointe;The Pointe;;The Pointe;;;;;;;;;x 
