#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_dunn_vell;Dunn Vell;Dunn Vell;Dunn Vell;;Dunn Vell;;;;;;;;;x
c_tarren_mill;Tarren Mill;Tarren Mill;Tarren Mill;;Tarren Mill;;;;;;;;;x
c_nethander;Nethander;Nethander;Nethander;;Nethander;;;;;;;;;x
c_durnholde;Durnholde;Durnholde;Durnholde;;Durnholde;;;;;;;;;x
c_corrahns_dagger;Corrahn's Dagger;Corrahn's Dagger;Corrahn's Dagger;;Corrahn's Dagger;;;;;;;;;x
c_durnenfield;Durnenfield;Durnenfield;Durnenfield;;Durnenfield;;;;;;;;;x
c_alterac_valley;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
c_gallowcorner;Gallowcorner;Gallowcorner;Gallowcorner;;Gallowcorner;;;;;;;;;x
c_gavins_nave;Gavin's Nave;Gavin's Nave;Gavin's Nave;;Gavin's Nave;;;;;;;;;x
c_juroon;Juroon;Juroon;Juroon;;Juroon;;;;;;;;;x
c_southshore;Southshore;Southshore;Southshore;;Southshore;;;;;;;;;x
c_hasic;Hasic;Hasic;Hasic;;Hasic;;;;;;;;;x
c_thondroril_delta;Thondroril Delta;Thondroril Delta;Thondroril Delta;;Thondroril Delta;;;;;;;;;x
c_dandreds_fold;Dandred's Fold;Dandred's Fold;Dandred's Fold;;Dandred's Fold;;;;;;;;;x
c_uplands;Uplands;Uplands;Uplands;;Uplands;;;;;;;;;x
c_lordamere_pass;Lordamere Pass;Lordamere Pass;Lordamere Pass;;Lordamere Pass;;;;;;;;;x
c_mistshore;Mistshore;Mistshore;Mistshore;;Mistshore;;;;;;;;;x
c_gilneas;Gilneas;Gilneas;Gilneas;;Gilneas;;;;;;;;;x
c_greyforth;Greyforth;Greyforth;Greyforth;;Greyforth;;;;;;;;;x
c_deepmoor;Deepmoor;Deepmoor;Deepmoor;;Deepmoor;;;;;;;;;x
c_stormglen;Stormglen;Stormglen;Stormglen;;Stormglen;;;;;;;;;x
c_blackwald;Blackwald;Blackwald;Blackwald;;Blackwald;;;;;;;;;x
c_ettindwell;Ettindwell;Ettindwell;Ettindwell;;Ettindwell;;;;;;;;;x
c_steeproad;Steeproad;Steeproad;Steeproad;;Steeproad;;;;;;;;;x
c_ashbury;Ashbury;Ashbury;Ashbury;;Ashbury;;;;;;;;;x
c_waldenholde;Waldenholde;Waldenholde;Waldenholde;;Waldenholde;;;;;;;;;x
c_tempests_reach;Tempest's Reach;Tempest's Reach;Tempest's Reach;;Tempest's Reach;;;;;;;;;x
c_sheeptrack;Sheeptrack;Sheeptrack;Sheeptrack;;Sheeptrack;;;;;;;;;x
c_godwynn;Godwynn;Godwynn;Godwynn;;Godwynn;;;;;;;;;x
c_silverlaine;Silverlaine;Silverlaine;Silverlaine;;Silverlaine;;;;;;;;;x
c_pyrewood;Pyrewood;Pyrewood;Pyrewood;;Pyrewood;;;;;;;;;x
c_southtides_run;Southtide's Run;Southtide's Run;Southtide's Run;;Southtide's Run;;;;;;;;;x
c_oldmarch_farthing;Oldmarch Farthing;Oldmarch Farthing;Oldmarch Farthing;;Oldmarch Farthing;;;;;;;;;x
c_duskmist;Duskmist;Duskmist;Duskmist;;Duskmist;;;;;;;;;x
c_duskhaven;Duskhaven;Duskhaven;Duskhaven;;Duskhaven;;;;;;;;;x
c_cotter_rock;Cotter Rock;Cotter Rock;Cotter Rock;;Cotter Rock;;;;;;;;;x
c_greyreef;Greyreef;Greyreef;Greyreef;;Greyreef;;;;;;;;;x
c_gilneawood;Gilneawood;Gilneawood;Gilneawood;;Gilneawood;;;;;;;;;x
c_birchrock;Birchrock;Birchrock;Birchrock;;Birchrock;;;;;;;;;x
c_bitehold;Bitehold;Bitehold;Bitehold;;Bitehold;;;;;;;;;x
c_adericshire;Adericshire;Adericshire;Adericshire;;Adericshire;;;;;;;;;x
c_wellwick;Wellwick;Wellwick;Wellwick;;Wellwick;;;;;;;;;x
c_archell;Archell;Archell;Archell;;Archell;;;;;;;;;x
c_emberstone;Emberstone;Emberstone;Emberstone;;Emberstone;;;;;;;;;x
c_northgate;Northgate;Northgate;Northgate;;Northgate;;;;;;;;;x
c_liners_tide;Liner's Tide;Liner's Tide;Liner's Tide;;Liner's Tide;;;;;;;;;x
c_garnetwash;Garnetwash;Garnetwash;Garnetwash;;Garnetwash;;;;;;;;;x
c_reevelind;Reevelind;Reevelind;Reevelind;;Reevelind;;;;;;;;;x
c_berenfell;Berenfell;Berenfell;Berenfell;;Berenfell;;;;;;;;;x
c_everskill;Everskill;Everskill;Everskill;;Everskill;;;;;;;;;x
c_crowroad;Crowroad;Crowroad;Crowroad;;Crowroad;;;;;;;;;x
c_ambermill;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
c_caer_oltharn;Caer Oltharn;Caer Oltharn;Caer Oltharn;;Caer Oltharn;;;;;;;;;x
c_boralus;Boralus;Boralus;Boralus;;Boralus;;;;;;;;;x
c_moores_brace;Moore's Brace;Moore's Brace;Moore's Brace;;Moore's Brace;;;;;;;;;x
c_shiprun_shore;Shiprun Shore;Shiprun Shore;Shiprun Shore;;Shiprun Shore;;;;;;;;;x
c_tiras_alrin;Tiras Alrin;Tiras Alrin;Tiras Alrin;;Tiras Alrin;;;;;;;;;x
c_irontrade;Irontrade;Irontrade;Irontrade;;Irontrade;;;;;;;;;x
c_drisburg;Drisburg;Drisburg;Drisburg;;Drisburg;;;;;;;;;x
c_kul_ithor;Kul Ithor;Kul Ithor;Kul Ithor;;Kul Ithor;;;;;;;;;x
c_sunseat;Sunseat;Sunseat;Sunseat;;Sunseat;;;;;;;;;x
c_trollcove;Trollcove;Trollcove;Trollcove;;Trollcove;;;;;;;;;x
c_swan_harbor;Swan Harbor;Swan Harbor;Swan Harbor;;Swan Harbor;;;;;;;;;x
c_purgation;Purgation;Purgation;Purgation;;Purgation;;;;;;;;;x
c_pontpros;Pontpros;Pontpros;Pontpros;;Pontpros;;;;;;;;;x
c_bardport;Bardport;Bardport;Bardport;;Bardport;;;;;;;;;x
c_crestfall;Crestfall;Crestfall;Crestfall;;Crestfall;;;;;;;;;x
c_glassfathom;Glassfathom;Glassfathom;Glassfathom;;Glassfathom;;;;;;;;;x
c_azurelode;Azurelode;Azurelode;Azurelode;;Azurelode;;;;;;;;;x
c_loomrush;Loomrush;Loomrush;Loomrush;;Loomrush;;;;;;;;;x
c_tol_barad;Tol Barad;Tol Barad;Tol Barad;;Tol Barad;;;;;;;;;x
c_rustberg;Rustberg;Rustberg;Rustberg;;Rustberg;;;;;;;;;x
c_new_boralus;New Boralus;New Boralus;New Boralus;;New Boralus;;;;;;;;;x
c_mooreport;Mooreport;Mooreport;Mooreport;;Mooreport;;;;;;;;;x
c_tol_hern;Tol Hern;Tol Hern;Tol Hern;;Tol Hern;;;;;;;;;x
c_dalaran;Dalaran;Dalaran;Dalaran;;Dalaran;;;;;;;;;x
c_arcaneshroud;Arcaneshroud;Arcaneshroud;Arcaneshroud;;Arcaneshroud;;;;;;;;;x
c_mistymere;Mistymere;Mistymere;Mistymere;;Mistymere;;;;;;;;;x
c_violet_hills;Violet Hills;Violet Hills;Violet Hills;;Violet Hills;;;;;;;;;x
c_alteron;Alteron;Alteron;Alteron;;Alteron;;;;;;;;;x
c_hillsbrad;Hillsbrad;Hillsbrad;Hillsbrad;;Hillsbrad;;;;;;;;;x
c_soferas_fall;Sofera's Fall;Sofera's Fall;Sofera's Fall;;Sofera's Fall;;;;;;;;;x
c_darrowhill;Darrowhill;Darrowhill;Darrowhill;;Darrowhill;;;;;;;;;x
c_harborhall;Harborhall;Harborhall;Harborhall;;Harborhall;;;;;;;;;x
c_yetiholde;Yetiholde;Yetiholde;Yetiholde;;Yetiholde;;;;;;;;;x
c_dawning_isles;Dawning Isles;Dawning Isles;Dawning Isles;;Dawning Isles;;;;;;;;;x
c_fenris_isle;Fenris Isle;Fenris Isle;Fenris Isle;;Fenris Isle;;;;;;;;;x
c_beren;Beren;Beren;Beren;;Beren;;;;;;;;;x
c_crossharrow;Crossharrow;Crossharrow;Crossharrow;;Crossharrow;;;;;;;;;x
c_arkan;Arkan;Arkan;Arkan;;Arkan;;;;;;;;;x
c_khaz_modan;Khaz Modan;Khaz Modan;Khaz Modan;;Khaz Modan;;;;;;;;;x
